state,code,name,errors
1,615515,alquiler equipo de transporte,[]
1,615520,alquiler maquinaria y equipo,[]
1,615525,alquiler de efectos personales y enseres domesticos,[]
1,615530,consultoria en equipo y programas de informatica,[]
1,615535,procesamiento de datos,[]
1,615540,mantenimiento y reparacion de maquinaria de oficina,[]
1,615545,investigaciones cientificas y de desarrollo,[]
1,615550,actividades empresariales de consultoria,[]
1,615555,publicidad,[]
1,615560,dotacion de personal,[]
1,615565,investigacion y seguridad,[]
1,615570,limpieza de inmuebles,[]
1,615575,fotografia,[]
1,615580,envase y empaque,[]
1,615585,fotocopiado,[]
1,615590,mantenimiento y reparacion de maquinaria y equipo,[]
1,615595,actividades conexas,[]
1,615599,ajustes por inflacion,[]
1,6160,enseñanza,[]
1,616005,actividades relacionadas con la educacion,[]
1,616099,ajustes por inflacion,[]
1,6165,servicios sociales y de salud,[]
1,616505,servicio hospitalario,[]
1,616510,servicio medico,[]
1,616515,servicio odontologico,[]
1,616520,servicio de laboratorio,[]
1,616525,actividades veterinarias,[]
1,616530,actividades de servicios sociales,[]
1,616595,actividades conexas,[]
1,616599,ajustes por inflacion,[]
1,6170,"otras actividades de servicios comunitarios, sociales y personales",[]
1,617005,eliminacion de desperdicios y aguas residuales,[]
1,617010,actividades de asociacion,[]
1,617015,produccion y distribucion de filmes y videocintas,[]
1,617020,exhibicion de filmes y videocintas,[]
1,617025,actividad de radio y television,[]
1,617030,"actividad teatral, musical y artistica",[]
1,617035,grabacion y produccion de discos,[]
1,617040,entretenimiento y esparcimiento,[]
1,617045,agencias de noticias,[]
1,617050,lavanderias y similares,[]
1,617055,peluquerias y similares,[]
1,617060,servicios funerarios,[]
1,617065,zonas francas,[]
1,617095,actividades conexas,[]
1,617099,ajustes por inflacion,[]
1,62,compras,[]
1,6205,de mercancias,[]
1,620599,ajustes por inflacion,[]
1,6210,de materias primas,[]
1,621099,ajustes por inflacion,[]
1,6215,de materiales indirectos,[]
1,621599,ajustes por inflacion,[]
1,6220,compra de energia,[]
1,622001,a 622098,[]
1,622099,ajustes por inflacion,[]
1,6225,devoluciones rebajas y descuentos en compras (cr),[]
1,622599,ajustes por inflacion,[]
1,7,costos de produccion o de operacion,[]
1,71,materia prima,[]
1,72,mano de obra directa,[]
1,73,costos indirectos,[]
1,74,contratos de servicios,[]
1,8,cuentas de orden deudoras,[]
1,81,derechos contingentes,[]
1,8105,bienes y valores entregados en custodia,[]
1,810505,valores mobiliarios,[]
1,810510,bienes muebles,[]
1,810599,ajustes por inflacion,[]
1,8110,bienes y valores entregados en garantia,[]
1,811005,valores mobiliarios,[]
1,811010,bienes muebles,[]
1,811015,bienes inmuebles,[]
1,811020,contratos de ganado en participacion,[]
1,811099,ajustes por inflacion,[]
1,8115,bienes y valores en poder de terceros,[]
1,811505,en arrendamiento,[]
1,811510,en prestamo,[]
1,811515,en deposito,[]
1,811520,en consignacion,[]
1,811599,ajustes por inflacion,[]
1,8120,litigios y/o demandas,[]
1,812005,ejecutivos,[]
1,812010,incumplimiento de contratos,[]
1,8125,promesas de compraventa,[]
1,8195,diversas,[]
1,819505,valores adquiridos por recibir,[]
1,819595,otras,[]
1,819599,ajustes por inflacion.,[]
1,82,deudoras fiscales,[]
1,83,deudoras de control,[]
1,8305,bienes recibidos en arrendamiento financiero,[]
1,830505,bienes muebles,[]
1,830510,bienes inmuebles,[]
1,830599,ajustes por inflacion,[]
1,8310,titulos de inversion no colocados,[]
1,831005,acciones,[]
1,831010,bonos,[]
1,831095,otros,[]
1,8315,"propiedades planta y equipo totalmente depreciados, agotados y/o amortizados",[]
1,831506,materiales proyectos petroleros,[]
1,831516,construcciones y edificaciones,[]
1,831520,maquinaria y equipo,[]
1,831524,equipo de oficina,[]
1,831528,equipo de computacion y comunicacion,[]
1,831532,equipo medico - cientifico,[]
1,831536,equipo de hoteles y restaurantes,[]
1,831540,flota y equipo de transporte,[]
1,831544,flota y equipo fluvial y/o maritimo,[]
1,831548,flota y equipo aereo,[]
1,831552,flota y equipo ferreo,[]
1,831556,"acueductos, plantas y redes",[]
1,831560,armamento de vigilancia,[]
1,831562,envases y empaques,[]
1,831564,plantaciones agricolas y forestales,[]
1,831568,vias de comunicacion,[]
1,831572,minas y canteras,[]
1,831576,pozos artesianos,[]
1,831580,yacimientos,[]
1,831584,semovientes,[]
1,831599,ajustes por inflacion,[]
1,8320,creditos a favor no utilizados,[]
1,832005,pais,[]
1,832010,exterior,[]
1,8325,activos castigados,[]
1,832505,inversiones,[]
1,832510,deudores,[]
1,832595,otros activos,[]
1,8330,titulos de inversion amortizados,[]
1,833005,bonos,[]
1,833095,otros,[]
1,8335,capitalizacion por revalorizacion de patrimonio,[]
1,8395,otras cuentas deudoras de control,[]
1,839505,cheques postfechados,[]
1,839510,certificados de deposito a termino,[]
1,839515,cheques devueltos,[]
1,839520,bienes y valores en fideicomiso,[]
1,839525,intereses sobre deudas vencidas,[]
1,839595,diversas,[]
1,839599,ajustes por inflacion,[]
1,8399,ajustes por inflacion activos,[]
1,839905,inversiones,[]
1,839910,inventarios,[]
1,839915,propiedades planta y equipo,[]
1,839920,intangibles,[]
1,839925,cargos diferidos,[]
1,839995,otros activos,[]
1,84,derechos contingentes por contra (cr),[]
1,85,deudoras fiscales por contra (cr),[]
1,86,deudoras de control por contra (cr),[]
1,9,cuentas de orden acreedoras,[]
1,91,responsabilidades contingentes,[]
1,9105,bienes y valores recibidos en custodia,[]
1,910505,valores mobiliarios,[]
1,910510,bienes muebles,[]
1,910599,ajustes por inflacion,[]
1,9110,bienes y valores recibidos en garantia,[]
1,911005,valores mobiliarios,[]
1,911010,bienes muebles,[]
1,911015,bienes inmuebles,[]
1,911020,contratos de ganado en participacion,[]
1,911099,ajustes por inflacion,[]
1,9115,bienes y valores recibidos de terceros,[]
1,911505,en arrendamiento,[]
1,911510,en prestamo,[]
1,911515,en deposito,[]
1,911520,en consignacion,[]
1,911525,en comodato,[]
1,911599,ajustes por inflacion,[]
1,9120,litigios y/o demandas,[]
1,912005,laborales,[]
1,912010,civiles,[]
1,912015,administrativos o arbitrales,[]
1,912020,tributarios,[]
1,9125,promesas de compraventa,[]
1,9130,contratos de administracion delegada,[]
1,9135,cuentas en participacion,[]
1,9195,otras responsabilidades contingentes,[]
1,92,acreedoras fiscales,[]
1,93,acreedoras de control,[]
1,9305,contratos de arrendamiento financiero,[]
1,930505,bienes muebles,[]
1,930510,bienes inmuebles,[]
1,9395,otras cuentas de orden acreedoras de control,[]
1,939505,documentos por cobrar descontados,[]
1,939510,convenios de pago,[]
1,939515,contratos de construcciones e instalaciones por ejecutar,[]
1,939520,pedidos colocados,[]
1,939525,adjudicaciones pendientes de legalizar,[]
1,939530,reserva articulo 3o. ley 4/80,[]
1,939535,reserva costo reposicion semovientes,[]
1,939599,ajustes por inflacion,[]
1,9399,ajustes por inflacion patrimonio,[]
1,939905,capital social,[]
1,939910,superavit de capital,[]
1,939915,reservas,[]
1,939925,"dividendos o participaciones decretadas en acciones, cuotas o partes de interes social",[]
1,939930,resultados de ejercicios anteriores,[]
1,94,responsabilidades contingentes por contra (db),[]
1,95,acreedoras fiscales por contra (db),[]
1,96,acreedoras de control por contra (db),[]
